"title","author"
"A expansão da União Européia em 2004 e seus impactos no agronegócio brasileiro","Ferreira Filho, Joaquim Bento de Souza"
"A expansão da União Européia em 2004 e seus impactos no agronegócio brasileiro","Oliveira, Samuel José de Magalhães"
"A expansão da União Européia em 2004 e seus impactos no agronegócio brasileiro","Ferreira Filho, Joaquim Bento de Souza"
"PRONAF dez anos depois: resultados e perspectivas para o desenvolvimento rural","Guanziroli, Carlos E."
"Custos e escala de produção na pecuária leiteira: estudo nos principais estados produtores do Brasil","Lopes, Patrick Fernandes"
"Custos e escala de produção na pecuária leiteira: estudo nos principais estados produtores do Brasil","Reis, Ricardo Pereira"
"Custos e escala de produção na pecuária leiteira: estudo nos principais estados produtores do Brasil","Yamaguchi, Luiz Carlos Takao"
"Economias de escala na produção de leite: uma análise dos estados de Rondônia, Tocantins e Rio de Janeiro","Gomes, Alexandre Lopes"
"Economias de escala na produção de leite: uma análise dos estados de Rondônia, Tocantins e Rio de Janeiro","Ferreira Filho, Joaquim Bento de Souza"
"Avaliação benefício-custo de sistemas de dessalinização de água em comunidades rurais cearenses","Campos, Robério Telmo"
"Análise da influência de alguns fatores socioeconômicos e demográficos no consumo domiciliar de carnes no Brasil","Schlindwein, Madalena Maria"
"Análise da influência de alguns fatores socioeconômicos e demográficos no consumo domiciliar de carnes no Brasil","Kassouf, Ana Lúcia"
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","Magalhães, Klinger Aragão"
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","Campos, Robério Telmo"
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","Vidal, Maria de Fátima"
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","Silva, Rodrigo G. da"
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","Neiva, José N. Miranda"
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","Cândido, Magno José D."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","Silva, Divan Soares da"
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","Peixoto, Márcio José Alves"
"Economias de escala na produção de frangos de corte no Brasil","Garcia, Luís Alberto Ferreira"
"Economias de escala na produção de frangos de corte no Brasil","Ferreira Filho, Joaquim Bento de Souza"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","Figueiredo, Margarida Garcia de"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","Barros, Alexandre Lahós Mendonça de"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","Guilhoto, Joaquim José Martins"
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","Ribeiro, Raimundo Nonato da Silveira"
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","Santana, Antônio Cordeiro de"
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","Tourinho, Manoel Malheiros"
"Fontes de ineficiência da pequena produção familiar agrícola na região Recôncavo do Estado da Bahia","Vicente, José R."
"Estrutura produtiva, relações intersetoriais e cooperativas agropecuárias no Paraná em 1980 e 1985","Rodrigues, Rossana Lott"
"Estrutura produtiva, relações intersetoriais e cooperativas agropecuárias no Paraná em 1980 e 1985","Guilhoto, Joaquim J. M."
"Estrutura produtiva, relações intersetoriais e cooperativas agropecuárias no Paraná em 1980 e 1985","Rodrigues, Rossana Lott"
"Estrutura produtiva, relações intersetoriais e cooperativas agropecuárias no Paraná em 1980 e 1985","Guilhoto, Joaquim J. M."
"Pobreza rural e degradação ambiental: uma refutação da hipótese do círculo vicioso","Waquil, Paulo D."
"Pobreza rural e degradação ambiental: uma refutação da hipótese do círculo vicioso","Finco, Marcus V. A."
"Pobreza rural e degradação ambiental: uma refutação da hipótese do círculo vicioso","Mattos, Ely J."
"Critério para implantação de tecnologias de suprimentos de água potável em municípios cearenses afetados pelo alto teor de sal","Monteiro, Valéria Pereira"
"Critério para implantação de tecnologias de suprimentos de água potável em municípios cearenses afetados pelo alto teor de sal","Pinheiro, José César Vieira"
"MEECA: um modelo econométrico espacial para projeção consistente de culturas agropecuárias","Almeida, Eduardo Simões de"
"MEECA: um modelo econométrico espacial para projeção consistente de culturas agropecuárias","Haddad, Eduardo Amaral"
"MEECA: um modelo econométrico espacial para projeção consistente de culturas agropecuárias","Almeida, Eduardo Simões de"
"MEECA: um modelo econométrico espacial para projeção consistente de culturas agropecuárias","Haddad, Eduardo Amaral"
"Análise de viabilidade econômica e de risco da fruticultura na região norte Fluminense","Ponciano, Niraldo José"
"Análise de viabilidade econômica e de risco da fruticultura na região norte Fluminense","Souza, Paulo Marcelo de"
"Análise de viabilidade econômica e de risco da fruticultura na região norte Fluminense","Mata, Henrique Tomé da Costa"
"Análise de viabilidade econômica e de risco da fruticultura na região norte Fluminense","Vieira, Joana Rita"
"Análise de viabilidade econômica e de risco da fruticultura na região norte Fluminense","Morgado, Ivan Ferreira"
"Análise de viabilidade econômica e de risco da fruticultura na região norte Fluminense","Ponciano, Niraldo José"
"Análise de viabilidade econômica e de risco da fruticultura na região norte Fluminense","Souza, Paulo Marcelo de"
"Análise de viabilidade econômica e de risco da fruticultura na região norte Fluminense","Mata, Henrique Tomé da Costa"
"Análise de viabilidade econômica e de risco da fruticultura na região norte Fluminense","Vieira, Joana Rita"
"Análise de viabilidade econômica e de risco da fruticultura na região norte Fluminense","Morgado, Ivan Ferreira"
"Dinâmica da agricultura e desenvolvimento no Rio Grande do Sul","Silva Neto, Benedito"
"Dinâmica da agricultura e desenvolvimento no Rio Grande do Sul","Frantz, Telmo Rudi"
"Dinâmica da agricultura e desenvolvimento no Rio Grande do Sul","Silva Neto, Benedito"
"Dinâmica da agricultura e desenvolvimento no Rio Grande do Sul","Frantz, Telmo Rudi"
"Análise da comercialização de energia elétrica cogerada pelo setor sucroalcooleiro no estado de São Paulo","Nagaoka, Marilda da Penha Teixeira"
"Análise da comercialização de energia elétrica cogerada pelo setor sucroalcooleiro no estado de São Paulo","Esperancini, Maura Seiko Tsutsui"
"Análise da comercialização de energia elétrica cogerada pelo setor sucroalcooleiro no estado de São Paulo","Pinheiro, Flávio Abranches"
"Análise da comercialização de energia elétrica cogerada pelo setor sucroalcooleiro no estado de São Paulo","Nagaoka, Marilda da Penha Teixeira"
"Análise da comercialização de energia elétrica cogerada pelo setor sucroalcooleiro no estado de São Paulo","Esperancini, Maura Seiko Tsutsui"
"Análise da comercialização de energia elétrica cogerada pelo setor sucroalcooleiro no estado de São Paulo","Pinheiro, Flávio Abranches"
"Políticas de estabilização macroeconômica do plano real e seus efeitos sobre o agronegócio brasileiro","Fochezatto, Adelar"
"Políticas de estabilização macroeconômica do plano real e seus efeitos sobre o agronegócio brasileiro","Fochezatto, Adelar"
"Avaliação socioeconômica do Programa Reforma Agrária Solidária nos municípios de Iguatu e Quixeramobim - Estado do Ceará","Medeiros, Elano José Rocha de"
"Avaliação socioeconômica do Programa Reforma Agrária Solidária nos municípios de Iguatu e Quixeramobim - Estado do Ceará","Campos, Robério Telmo"
"Avaliação socioeconômica do Programa Reforma Agrária Solidária nos municípios de Iguatu e Quixeramobim - Estado do Ceará","Medeiros, Elano José Rocha de"
"Avaliação socioeconômica do Programa Reforma Agrária Solidária nos municípios de Iguatu e Quixeramobim - Estado do Ceará","Campos, Robério Telmo"
"Natureza das funções econômicas alargadas do Estado na economia brasileira","ALMEIDA FILHO, NIEMEYER"
"Natureza das funções econômicas alargadas do Estado na economia brasileira","ALMEIDA FILHO, NIEMEYER"
"Evolução dos preços no mercado brasileiro de terras (1994-2010): uma análise à luz da teoria pós-keynesiana","TELLES, TIAGO SANTOS"
"Evolução dos preços no mercado brasileiro de terras (1994-2010): uma análise à luz da teoria pós-keynesiana","PALLUDETO, ALEX WILHANS ANTONIO"
"Evolução dos preços no mercado brasileiro de terras (1994-2010): uma análise à luz da teoria pós-keynesiana","REYDON, BASTIAAN PHILIP"
"As famílias na abordagem Minskyana: aspectos e desdobramentos do endividamento das famílias americanas no século XX e início do XXI","ROSA, EVERTON S. T."
"Avaliando a dinâmica dos termos de troca em um modelo de causalidade cumulativa e mudança estrutural","ARAUJO, RICARDO AZEVEDO"
"Sobre a cadeia de cconomia criativa no Brasil: potencial e desafios","KON, ANITA"
"Reflexões sobre o Novo Desenvolvimentismo e o Desenvolvimentismo Clássico","BRESSER-PEREIRA, LUIZ CARLOS"
"O modelo sueco: uma alternativa para a política macroeconômica","VIANA, ALEXANDRE GUEDES"
"O modelo sueco: uma alternativa para a política macroeconômica","CUNHA, PATRÍCIA HELENA F."
"Da fisiologia à economia política: o itinerário intelectual de Quesnay em direção ao Tableau Économique","RIBEIRO, FERNANDO"
"Da fisiologia à economia política: o itinerário intelectual de Quesnay em direção ao Tableau Économique","CANTARINO, NELSON MENDES"
"A estrutura e o mercado: uma análise comparativa do Plano Trienal e do PAEG","VILLARINO, LEANDRO VIZIN"
"A estrutura e o mercado: uma análise comparativa do Plano Trienal e do PAEG","VILLARINO, LEANDRO VIZIN"
"A estrutura e o mercado: uma análise comparativa do Plano Trienal e do PAEG","VILLARINO, LEANDRO VIZIN"
"A estrutura e o mercado: uma análise comparativa do Plano Trienal e do PAEG","VILLARINO, LEANDRO VIZIN"
"A reconstrução da indústria brasileira: a conexão entre o regime macroeconômico e a política industrial","BRESSER-PEREIRA, LUIZ CARLOS"
"A reconstrução da indústria brasileira: a conexão entre o regime macroeconômico e a política industrial","NASSIF, ANDRÉ"
"A reconstrução da indústria brasileira: a conexão entre o regime macroeconômico e a política industrial","FEIJÓ, CARMEM"
"A reconstrução da indústria brasileira: a conexão entre o regime macroeconômico e a política industrial","BRESSER-PEREIRA, LUIZ CARLOS"
"A reconstrução da indústria brasileira: a conexão entre o regime macroeconômico e a política industrial","NASSIF, ANDRÉ"
"A reconstrução da indústria brasileira: a conexão entre o regime macroeconômico e a política industrial","FEIJÓ, CARMEM"
"Overvaluation trend of the Brazilian currency in the 2000s: empirical estimation","NASSIF, ANDRÉ"
"Overvaluation trend of the Brazilian currency in the 2000s: empirical estimation","FEIJÓ, CARMEM"
"Overvaluation trend of the Brazilian currency in the 2000s: empirical estimation","ARAÚJO, ELIANE"
"Hirschman e a dessacraliza&#231;&#227;o da epopeia do desenvolvimento por um desenvolvimentista","MALUF, RENATO S."
"Institutions, credibility and crisis: the inconsistencies of Argentine exchange rate policy (1991-2006)","CHERNY, NICOLÁS"
"Global instability of currencies: reasons and perspectives according to the state-corporation hegemonic stability theory","STASZCZAK, DARIUSZ ELIGIUSZ"
"Global instability of currencies: reasons and perspectives according to the state-corporation hegemonic stability theory","STASZCZAK, DARIUSZ ELIGIUSZ"
"Chronic macro-economic and financial imbalances in the world economy: a meta-economic view","GUTTMANN, ROBERT"
"The structuralist tradition in economics: methodological and macroeconomics aspects","MISSIO, FABRÍCIO"
"The structuralist tradition in economics: methodological and macroeconomics aspects","JAYME JR., FREDERICO G."
"The structuralist tradition in economics: methodological and macroeconomics aspects","OREIRO, JOSÉ LUÍS"
"Emerging markets and the international financial architecture: a blueprint for reform","KREGEL, JAN"
"The boom and crisis of the Convertibility Plan in Argentina","SALVIA, SEBASTÍAN PEDRO"
"Continuidade ou ruptura? Uma an&#225;lise de alguns aspectos da filosofia social de John Stuart Mill, Alfred Marshall e John Maynard Keynes","MATTOS, LAURA VALLADÃO DE"
"Globalization and democracy","NAYYAR, DEEPAK"
"Globalization and democracy","NAYYAR, DEEPAK"
"Globalization and democracy","NAYYAR, DEEPAK"
"O desafio macroeconômico de 2015-2018","BARBOSA FILHO, NELSON"
"As armadilhas do tripé da política macroeconômica brasileira","NASSIF, ANDRÉ"
"Rethinking ""energy nationalism"": a study of the relationship between nation states and companies in the oil industry","PEIGO, NOELE DE FREITAS"
"Rethinking ""energy nationalism"": a study of the relationship between nation states and companies in the oil industry","RUAS, JOSÉ AUGUSTO GASPAR"
"Why budget accountability fails? The elusive links between parliaments and audit agencies in the oversight of the budget","SANTISO, CARLOS"
"Da Idade do Ouro a Era Platinum Rastejante: uma periodização do desenvolvimento Latino Americano na tradição Robinsoniana","VERNENGO, MATÍAS"
"A economia neoclássica: uma análise lakatosiana Da cheia do mainstream até sua implosão","HERSCOVICI, ALAIN"
"A economia neoclássica: uma análise lakatosiana Da cheia do mainstream até sua implosão","HERSCOVICI, ALAIN"
"Renda fundiária brasileira apropriada por proprietários de terras","GRINBERG, NICOLAS"
"As razões do laissez-faire: uma análise do ataque ao mercantilismo e da defesa da liberdade econômica na Riqueza das Nações","Mattos, Laura Valladão de"
"Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006","Carvalho, Daniel"
"Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006","Santos, Gervásio Ferreira dos"
"Efetividade das políticas participativas no governo brasileiro: o Conselho de Desenvolvimento Econômico e Social","Santos, Priscilla Ribeiro dos"
"Efetividade das políticas participativas no governo brasileiro: o Conselho de Desenvolvimento Econômico e Social","Gugliano, Alfredo Alejandro"
"A crise da potência inteligente: os EUA e a grande estratégia de acomodação no governo Obama","Jesus, Diego Santos Vieira de"
"Índia em transformação: o novo crescimento econômico e as perspectivas pós-crises","Banik, Arindan"
"Índia em transformação: o novo crescimento econômico e as perspectivas pós-crises","Padovani, Fernando"
"Voto econômico retrospectivo e sofisticação política na eleição presidencial de 2002","Pereira, Frederico Batista"
"Alemanha: o modelo de capitalismo social e os desafios no limiar do século XXI","Guimarães, Alexandre Queiroz"
"Alemanha: o modelo de capitalismo social e os desafios no limiar do século XXI","Barbosa, Flavio Constantino"
"Alemanha: o modelo de capitalismo social e os desafios no limiar do século XXI","Costa, Guilherme Ottoni"
"Alemanha: o modelo de capitalismo social e os desafios no limiar do século XXI","Natalino, Enrique"
"Alemanha: o modelo de capitalismo social e os desafios no limiar do século XXI","Oliveira Neto, Paulino"
"Em nome de quem? Governo, instituições e economia política no campo do combate às doenças respiratórias: o caso da lei antitabaco em Portugal","Barradas, Carlos"
"Elite empresarial e elite econômica: o estudo dos empresários","Costa, Paulo Roberto Neves"
"Institucionalização e execução das políticas públicas de economia solidária no Brasil","Nagem, Fernanda Abreu"
"Institucionalização e execução das políticas públicas de economia solidária no Brasil","Silva, Sandro Pereira"
"Empresários, o governo do PT e o desenvolvimentismo","Bresser-Pereira, Luiz Carlos"
"Elite econômica no Brasil: discussões acerca da internacionalização da carreira de executivos brasileiros","Pohlmann, Markus"
"Elite econômica no Brasil: discussões acerca da internacionalização da carreira de executivos brasileiros","Valarini, Elizângela"
"Como se explica o neoliberalismo no Brasil? uma análise crítica dos artigos publicados na Revista Dados","Massimo, Lucas"
"Os ""doutores"" da federação: formação acadêmica dos senadores brasileiros e variáveis associadas","Neiva, Pedro"
"Os ""doutores"" da federação: formação acadêmica dos senadores brasileiros e variáveis associadas","Izumi, Maurício"
"Mercado, transação e laços sociais: a abordagem da Sociologia Econômica","Steiner, Philippe"
"Mercado, transação e laços sociais: a abordagem da Sociologia Econômica","Steiner, Philippe"
"A economia política do modelo econômico chinês: o estado, o mercado e os principais desafios","Guimarães, Alexandre Queiroz"
"Capital social e democracia: a confiança realmente importa?","Santos, Manoel Leonardo"
"Capital social e democracia: a confiança realmente importa?","Rocha, Enivaldo Carvalho da"
"O que esperar das relações Brasil-China?","Becard, Danielly Silva Ramos"
"A economia continental chinesa e seu efeito gravitacional","Pautasso, Diego"
"Determinantes políticos do déficit fiscal nos estados brasileiros (1987-1997)","Batista, Cristiane"
"Determinantes políticos do déficit fiscal nos estados brasileiros (1987-1997)","Simpson, Ximena"
"A agenda da reforma dos benefícios tributários das famílias e das empresas com saúde: entre o particular e o geral","Andreazzi, Maria de Fátima Siliansky de"
"A agenda da reforma dos benefícios tributários das famílias e das empresas com saúde: entre o particular e o geral","Bursztyn, Ivani"
"A agenda da reforma dos benefícios tributários das famílias e das empresas com saúde: entre o particular e o geral","Holguin, Tássia"
"A agenda da reforma dos benefícios tributários das famílias e das empresas com saúde: entre o particular e o geral","Sicsú, Bernardo"
"A agenda da reforma dos benefícios tributários das famílias e das empresas com saúde: entre o particular e o geral","Tura, Luiz Fernando Rangel"
"A questão da continuidade da política macroeconômica entre o governo Cardoso e Lula (1995-2006)","Novelli, José Marcos Nayme"
"A questão da continuidade da política macroeconômica entre o governo Cardoso e Lula (1995-2006)","Novelli, José Marcos Nayme"
"O campo de estudos sobre associações de classe de São Paulo de 1910 a 1945","Loss, Hugo"
"Novas lideranças sul-americanas: clivagens sobre o binômio estabilidade-instabilidade política","Villa, Rafael Duarte"
"Integração e desenvolvimento no Mercosul: divergências e convergências nas políticas econômicas nos governos Lula e Kirchner","Vadell, Javier A."
"Integração e desenvolvimento no Mercosul: divergências e convergências nas políticas econômicas nos governos Lula e Kirchner","Lamas, Bárbara"
"Integração e desenvolvimento no Mercosul: divergências e convergências nas políticas econômicas nos governos Lula e Kirchner","Ribeiro, Daniela M. de F."
"A Petrobrás e as reformas do setor de petróleo e gás no Brasil e na Argentina","Ferreira, Pablo Gabriel"
"Uma nova noção de empresário: a naturalização do ""empreendedor""","Leite, Elaine da Silveira"
"Uma nova noção de empresário: a naturalização do ""empreendedor""","Melo, Natália Maximo e"
"O mondovino de cabeça para baixo: as transformações no mercado internacional do vinho e o novo empresariado vinícola","Roese, Mauro"
"A geopolítica do sistema de estados e o capitalismo global em questão","Morton, Adam David"
"A política internacional do Partido dos Trabalhadores: da fundação à diplomacia do governo Lula","Almeida, Paulo Roberto de"
"A questão do desenvolvimento à luz da globalização da economia capitalista","Corsi, Francisco Luiz"
"Democracia, transição e consolidação: precisões sobre conceitos bestializados","Monclaire, Stéphane"
"Redes de clientela, funcionários régios e apropriação de renda no império português (séculos XVI-XVIII)","Barros, Edval de Souza"
"Repensando a nacionalidade de empresas transnacionais","Guedes, Ana Lucia"
"A política educacional e a formação da força de trabalho industrial na era de Vargas","Jáuregui, Aníbal Pablo"
"A política educacional e a formação da força de trabalho industrial na era de Vargas","Jáuregui, Aníbal Pablo"
"Planejamento econômico e crise política: do esgotamento do plano de desenvolvimento ao malogro dos programas de estabilização","Silva, Ricardo"
"Desenvolvimento industrial e mercado de trabalho no Rio Grande do Sul: 1920-1950","Herrlein Jr., Ronaldo"
"Processos de organização de catadores de materiais recicláveis: lutas e conformações","Bortoli, Mari Aparecida"
"Relação estado-sociedade civil nas políticas de desenvolvimento socioprodutivas na Argentina contemporânea","Hopp, Malena Victoria"
"Saúde do trabalhador: considerações a partir da crítica da economia política","Lara, Ricardo"
"Solidariedade assimétrica: capital social, hierarquia e êxito em um empreendimento de ""economia solidária""","Silva, Marcelo Kunrath"
"Solidariedade assimétrica: capital social, hierarquia e êxito em um empreendimento de ""economia solidária""","Oliveira, Gerson de Lima"
"Do século 19 ao século 21: permanência e transformações da solidariedade em economia","Laville, Jean-Louis"
"Do século 19 ao século 21: permanência e transformações da solidariedade em economia","Laville, Jean-Louis"
"Do século 19 ao século 21: permanência e transformações da solidariedade em economia","Laville, Jean-Louis"
"Do século 19 ao século 21: permanência e transformações da solidariedade em economia","Laville, Jean-Louis"
"Diferentes matizes da idéia de solidariedade","Westphal, Vera Herweg"
"Reestruturação capitalista e trabalho: notas críticas acerca da economia solidária","Sousa, Daniela Neves de"
"Economia social: conceitos, fundamentos e tipologia","Caeiro, Joaquim Manuel Croca"
"Cooperação econômica versus competitividade social","Arroyo, João Cláudio Tupinambá"
"Cooperação econômica versus competitividade social","Arroyo, João Cláudio Tupinambá"
"Terceiro setor e univocidade conceitual: necessidade e elementos configuradores","Escobar, Julio Jiménez"
"Terceiro setor e univocidade conceitual: necessidade e elementos configuradores","Gutiérrez, Alfonso Carlos Morales"
"Terceiro setor e univocidade conceitual: necessidade e elementos configuradores","Escobar, Julio Jiménez"
"Terceiro setor e univocidade conceitual: necessidade e elementos configuradores","Gutiérrez, Alfonso Carlos Morales"
"Autogestão: desafios políticos e metodológicos na incubação de empreendimentos econômicos solidários","Lechat, Noëlle M. P."
"Autogestão: desafios políticos e metodológicos na incubação de empreendimentos econômicos solidários","Barcelos, Eronita da Silva"
"Contribuição à crítica da 'economia solidária'","Wellen, Henrique André Ramos"
"Ação coletiva no âmbito da economia solidária e da autogestão","Castanheira, Maria Eugênia Monteiro"
"Ação coletiva no âmbito da economia solidária e da autogestão","Pereira, José Roberto"
"Experiências em economia solidária e seus múltiplos sentidos","Gonçalves, Alicia Ferreira"
"Política social focalizada e ajuste fiscal: as duas faces do governo Lula","Druck, Graça"
"Política social focalizada e ajuste fiscal: as duas faces do governo Lula","Filgueiras, Luiz"
"O Brasil e a dimensão econômico-social do governo Lula: resultados e perspectivas","Martins, Carlos Eduardo"
"As demandas de pesquisas sobre proteção social no Mercosul: exigências para o Serviço Social","Simionatto, Ivete"
"As demandas de pesquisas sobre proteção social no Mercosul: exigências para o Serviço Social","Nogueira, Vera Maria Ribeiro"
"Reflexões sobre o papel das unidades de economia da saúde no âmbito de sistemas nacionais de saúde","Vieira, Fabiola Sulpino"
"Reflexões sobre o papel das unidades de economia da saúde no âmbito de sistemas nacionais de saúde","Vieira, Fabiola Sulpino"
"Sob o prisma da equidade: financiamento federal do Sistema Único de Saúde no estado da Bahia","Teles, Andrei Souza"
"Sob o prisma da equidade: financiamento federal do Sistema Único de Saúde no estado da Bahia","Coelho, Thereza Christina Bahia"
"Sob o prisma da equidade: financiamento federal do Sistema Único de Saúde no estado da Bahia","Ferreira, Milla Pauline da Silva"
"Sob o prisma da equidade: financiamento federal do Sistema Único de Saúde no estado da Bahia","Teles, Andrei Souza"
"Sob o prisma da equidade: financiamento federal do Sistema Único de Saúde no estado da Bahia","Coelho, Thereza Christina Bahia"
"Sob o prisma da equidade: financiamento federal do Sistema Único de Saúde no estado da Bahia","Ferreira, Milla Pauline da Silva"
"Gestão de saúde familiar e pobreza em período de recessão económica em Portugal","Oliveira, Ivo"
"Gestão de saúde familiar e pobreza em período de recessão económica em Portugal","Nogueira, Fernanda"
"Gestão de saúde familiar e pobreza em período de recessão económica em Portugal","Marôco, João"
"Gestão de saúde familiar e pobreza em período de recessão económica em Portugal","Diniz, Francisco"
"Gestão de saúde familiar e pobreza em período de recessão económica em Portugal","Oliveira, Ivo"
"Gestão de saúde familiar e pobreza em período de recessão económica em Portugal","Nogueira, Fernanda"
"Gestão de saúde familiar e pobreza em período de recessão económica em Portugal","Marôco, João"
"Gestão de saúde familiar e pobreza em período de recessão económica em Portugal","Diniz, Francisco"
"Política de saúde na China: a influência ocidental europeia em suas reformas a partir de 1978","Silva, Adriana Ilha da"
"Política de saúde na China: a influência ocidental europeia em suas reformas a partir de 1978","Silva, Adriana Ilha da"
"A Saúde Global centrada nas pessoas","Biehl, João"
"A Saúde Global centrada nas pessoas","Petryna, Adriana"
"Perspectivas temporais e regionais da insegurança alimentar durante a crise econômica em Portugal, 2011-2013","Gregório, Maria João"
"Perspectivas temporais e regionais da insegurança alimentar durante a crise econômica em Portugal, 2011-2013","Graça, Pedro"
"Perspectivas temporais e regionais da insegurança alimentar durante a crise econômica em Portugal, 2011-2013","Costa, Andreia"
"Perspectivas temporais e regionais da insegurança alimentar durante a crise econômica em Portugal, 2011-2013","Nogueira, Paulo Jorge"
"Associa&#231;&#227;o espacial entre vari&#225;veis socioecon&#244;micas e risco relativo de nascimentos pr&#233;-termo na Regi&#227;o Metropolitana de S&#227;o Paulo (RMSP) e na &#193;rea Metropolitana de Lisboa (AML)","Miranda, Marina Jorge de"
"Associa&#231;&#227;o espacial entre vari&#225;veis socioecon&#244;micas e risco relativo de nascimentos pr&#233;-termo na Regi&#227;o Metropolitana de S&#227;o Paulo (RMSP) e na &#193;rea Metropolitana de Lisboa (AML)","Costa, Cláudia"
"Associa&#231;&#227;o espacial entre vari&#225;veis socioecon&#244;micas e risco relativo de nascimentos pr&#233;-termo na Regi&#227;o Metropolitana de S&#227;o Paulo (RMSP) e na &#193;rea Metropolitana de Lisboa (AML)","Santana, Paula"
"Associa&#231;&#227;o espacial entre vari&#225;veis socioecon&#244;micas e risco relativo de nascimentos pr&#233;-termo na Regi&#227;o Metropolitana de S&#227;o Paulo (RMSP) e na &#193;rea Metropolitana de Lisboa (AML)","Barrozo, Lígia Vizeu"
"Dos conceitos de regulação às suas possibilidades","Oliveira, Robson Rocha de"
"Desigualdades socioeconômicas na incidência e mortalidade por câncer: revisão de estudos ecológicos, 1998-2008","Ribeiro, André de Almeida"
"Desigualdades socioeconômicas na incidência e mortalidade por câncer: revisão de estudos ecológicos, 1998-2008","Nardocci, Adelaide Cassia"
"Como incluir características dos distritos do município de São Paulo em estudos epidemiológicos?: análise da desigualdade de renda pelo uso do propensity score matching","Chiavegatto Filho, Alexandre Dias Porto"
"Como incluir características dos distritos do município de São Paulo em estudos epidemiológicos?: análise da desigualdade de renda pelo uso do propensity score matching","Gotlieb, Sabina Léa Davidson"
"Como incluir características dos distritos do município de São Paulo em estudos epidemiológicos?: análise da desigualdade de renda pelo uso do propensity score matching","Almeida, Samuel Luna de"
"Como incluir características dos distritos do município de São Paulo em estudos epidemiológicos?: análise da desigualdade de renda pelo uso do propensity score matching","Kawachi, Ichiro"
"Como incluir características dos distritos do município de São Paulo em estudos epidemiológicos?: análise da desigualdade de renda pelo uso do propensity score matching","Chiavegatto Filho, Alexandre Dias Porto"
"Como incluir características dos distritos do município de São Paulo em estudos epidemiológicos?: análise da desigualdade de renda pelo uso do propensity score matching","Gotlieb, Sabina Léa Davidson"
"Como incluir características dos distritos do município de São Paulo em estudos epidemiológicos?: análise da desigualdade de renda pelo uso do propensity score matching","Almeida, Samuel Luna de"
"Como incluir características dos distritos do município de São Paulo em estudos epidemiológicos?: análise da desigualdade de renda pelo uso do propensity score matching","Kawachi, Ichiro"
"Avaliação econômica da rubéola e de estratégia de controle em situação de surto em Fortaleza (Ceará), Brasil","Mota, Daniel Marques"
"Avaliação econômica da rubéola e de estratégia de controle em situação de surto em Fortaleza (Ceará), Brasil","Beltrão, Henrique de Barros Moreira"
"Avaliação econômica da rubéola e de estratégia de controle em situação de surto em Fortaleza (Ceará), Brasil","Lanzieri, Tatiana Miranda"
"Avaliação econômica da rubéola e de estratégia de controle em situação de surto em Fortaleza (Ceará), Brasil","Vieira, Lúcia Costa"
"Avaliação econômica da rubéola e de estratégia de controle em situação de surto em Fortaleza (Ceará), Brasil","Machado, Márcio"
"Comportamentos de saúde e doença numa comunidade Cabo-Verdiana em Lisboa","Bäckström, Bárbara"
"Empréstimos externos para o setor saúde no Brasil: soluções ou problemas","Soares, Adilson"
"Condições socioeconômicas, programas de complementação alimentar e mortalidade infantil no Estado de São Paulo (1950 a 2000)","Cavalcanti, Nicanor Ferreira"
"Condições socioeconômicas, programas de complementação alimentar e mortalidade infantil no Estado de São Paulo (1950 a 2000)","Ribeiro, Helena"
"Grau de cobertura dos planos de saúde e distribuição regional do gasto público em saúde","Kilsztajn, Samuel"
"Grau de cobertura dos planos de saúde e distribuição regional do gasto público em saúde","Silva, Dorivaldo Francisco da"
"Grau de cobertura dos planos de saúde e distribuição regional do gasto público em saúde","Camara, Marcelo Bozzini da"
"Grau de cobertura dos planos de saúde e distribuição regional do gasto público em saúde","Ferreira, Vanessa Setsuko"
